aid,label,uid,age,gender,marriageStatus,education,consumptionAbility,LBS,ct,os,carrier,house,advertiserId,campaignId,creativeId,creativeSize,adCategoryId,productId,productType,appIdAction0,appIdAction1,appIdAction2,appIdAction3,appIdAction4,appIdAction5,appIdAction6,appIdAction7,appIdAction8,appIdAction9,appIdInstall0,appIdInstall1,appIdInstall2,appIdInstall3,appIdInstall4,appIdInstall5,appIdInstall6,appIdInstall7,appIdInstall8,appIdInstall9,interest10,interest11,interest12,interest13,interest14,interest15,interest16,interest17,interest18,interest19,interest20,interest21,interest22,interest23,interest24,interest25,interest26,interest27,interest28,interest29,interest30,interest31,interest32,interest33,interest34,interest35,interest36,interest37,interest38,interest39,interest40,interest41,interest42,interest43,interest44,interest45,interest46,interest47,interest48,interest49,interest50,interest51,interest52,interest53,interest54,interest55,interest56,interest57,interest58,interest59,kw10,kw11,kw12,kw13,kw14,kw15,kw16,kw17,kw18,kw19,kw20,kw21,kw22,kw23,kw24,kw25,kw26,kw27,kw28,kw29,kw30,kw31,kw32,kw33,kw34,kw35,kw36,kw37,kw38,kw39,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39
903,0.0,2217066,4,1,2,7,1,49,10,1,1,111,1,24,11,42,11,0,1,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.8997146513151086,0.9210925788983054,-0.417231065666546,0.4923097990939151,-0.01089800732291263,1.092309621365174,0.15051616023740041,-0.44985004514455795,-0.3818284791448842,-0.10660863586741945,-0.2866977048771722,0.6840404272079468,-0.919557511806488,0.06952183055026191,0.042258637491613626,0.7530227644102914,0.3124500300203051,-0.5961626086916242,-0.9053167360169547,0.23812121152877808,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.21950504244507654,0.7136137848315032,-0.687550592681636,0.43899891031501087,-0.23083012615856918,0.8494489484507105,0.10537978286004585,-0.32490558650992485,-0.6642040778761324,0.29844635514461476,0.03836829436477274,-0.2235981732606888,0.5524623841047287,-0.05319123957306147,-0.21954577267169953,0.5141058951616287,0.11127416044473648,-0.4222042769193649,0.33904205858707426,-0.6290103942155838,-0.612394654750824,0.3648166924715042,-0.033802021434530614,-1.083971631526947,0.1506257176399231,0.28246374130249025,0.29529247283935545,0.5049314379692078,-0.4474945247173309,-0.18159565925598145,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,-0.036573353409767154,0.6882389843463897,0.4139961451292038,1.2639687538146973,0.019611059804446995,-0.28582942187786103,0.46334766745567324,-0.7279680073261261,0.09013766795396805,0.19823379069566727,0.11797675639390945,-0.23068640530109405,0.11658883541822433,-0.2977826178073883,-0.1306660696864128,-0.33621810376644135,0.11955808848142624,-0.03462980939075351,0.3238761991262436,0.3585698068141937,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
1254,0.0,52265874,0,2,1,7,2,64,2,1,1,0,21,48,57,35,14,0,0,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.8633339215408672,0.950372036207806,-0.34391864626245067,0.582537742331624,0.023492554774169217,1.081600619988008,0.2036231424320828,-0.2536388286812739,-0.4553763046014038,0.006646846675060012,-0.27430760487914085,0.6425233980019888,-0.8054344157377878,0.09972321490446727,0.03226729470770806,0.6948413650194804,0.2590075445671876,-0.534093419710795,-0.8106622745593389,0.2242722287774086,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.16924689633564816,0.7329910617114769,-0.5627656430006027,0.37633024119746145,-0.19927083634667928,0.8700126249343156,0.23698694304459625,-0.35059086699038744,-0.9059372358851963,0.3342525148557292,-0.025021141581237315,-0.12554806917905809,0.44732590317726134,-0.043413068167865276,-0.13349291831254959,0.34970198273658754,0.07928838431835175,-0.29535346031188964,0.21593056321144105,-0.43970179557800293,-0.6737128674983979,0.3785757631063461,-0.02248240327462554,-1.3226899266242982,0.21338473856449128,0.4504918336868286,0.42484153211116793,0.6239125549793243,-0.5972544133663178,-0.12954129800200462,-0.3653653562068939,-0.8272571325302124,0.715246069431305,0.3170982837677002,0.027857272315304726,-0.00720151187852025,-0.057679199427366254,-0.3201019406318665,-0.48149505257606506,-0.2330320417881012,-0.057093643397092816,0.6012894511222839,0.35232038199901583,1.087448811531067,0.022710837237536908,-0.2597931087017059,0.4088334381580353,-0.5700270652770996,0.08055634945631027,0.18699969947338105,0.11668482199311256,-0.23472537100315094,0.1112667016685009,-0.3664269089698792,-0.10402849689126015,-0.3614219158887863,0.16178979575634003,-0.04553013406693936,0.40816975831985475,0.3778642237186432,-0.1002887561917305,0.4043060004711151,0.06392835974693298,-0.025098306615836917,-0.5176248729228974,1.0068238735198975,-0.04292238168418407,-0.09512203186750412,0.2418822556734085,0.10710417181253433
1496,0.0,22862228,3,2,8,6,1,92,10,1,2,112,6,23,76,59,4,9,3,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.7228278776009878,0.8415950099627177,-0.32670397212107977,0.3601013352473577,0.4954519378021359,1.5178510467211406,0.4278616373737653,-0.2691530525684357,0.026508701592683794,-0.19740156891445318,-0.2696504220366478,0.5900663882493973,-0.8825215995311737,0.09818676766008139,0.06521828728727996,0.6796933561563492,0.2664713077247143,-0.5528938919305801,-0.853979080915451,0.24444560706615448,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.30353274728570667,0.5674933111627719,-0.6100955499070031,0.5238604111863034,-0.017797287021364485,1.1040674774641437,0.23461037421865122,-0.13337429602896528,-0.9116609075239727,0.10187220639948334,0.020697204768657683,-0.2194279670715332,0.5188413083553314,-0.023787961341440678,-0.17982150763273239,0.4632220983505249,0.08877105712890625,-0.3525086730718613,0.21954172551631929,-0.6357766032218933,-0.5766205608844757,0.3140970140695572,-0.10191496461629868,-1.0634751081466676,0.1545705184340477,0.385357078909874,0.3638471394777298,0.48217484056949617,-0.4346258133649826,-0.12655299194157124,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.004414502345025539,0.6708250999450683,0.4150981217622757,1.2521188855171204,-0.003935388848185539,-0.29935394078493116,0.4019258290529251,-0.7049849927425385,0.08512559831142426,0.18391059190034867,0.14187002778053284,-0.2522598594427109,0.13196784555912017,-0.38441258668899536,-0.08874288350343704,-0.35860655903816224,0.15748100578784943,-0.055999069660902026,0.40431196689605714,0.4022162348031998,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
916,0.0,21818509,4,2,6,3,2,72,8,1,1,113,31,22,34,35,9,0,1,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.8312003186770848,0.8148933138166156,-0.4073484039732388,0.46139265650085043,0.11007597536912986,1.1236371738570077,0.18716299853154592,-0.43325911675180706,-0.21273418622357504,-0.14303229110581533,-0.26993320551183486,0.6292661229769388,-0.8550617959764268,0.08518056933664614,0.053943944370581046,0.7219878501362271,0.28250156508551705,-0.5495487418439653,-0.8625754184193082,0.24311217500103843,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.2204893065500073,0.7145118732005358,-0.5639051198959351,0.41859258990734816,-0.08417159784585238,0.9268260039389133,0.11073220276739448,-0.24751453899079934,-0.7175626698881388,0.23776652570813894,-0.06391727924346924,-0.21584888994693757,0.5195937156677246,-0.07386964745819569,-0.16364501267671586,0.4944479614496231,0.08023797674104571,-0.42532466650009154,0.2833534002304077,-0.6543957710266113,-0.749954816699028,0.438308185338974,-0.06244165413081646,-1.2513087391853333,0.20466988086700438,0.3395670995116234,0.4150795668363571,0.6100467592477798,-0.4817286849021912,-0.16396564096212388,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,-0.019791394169442356,0.5429733753204345,0.3305672764778137,0.9678786754608154,-0.014401524513959884,-0.24253589808940887,0.36228063702583313,-0.5493049323558807,0.0402990797534585,0.10909594148397446,0.12922394871711732,-0.2805440813302994,0.1127262368798256,-0.36278010308742525,-0.158451646566391,-0.4609858453273773,0.20503903031349183,-0.05102232284843922,0.4219501256942749,0.5151283383369446,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
1605,0.0,2258262,0,1,1,7,1,8,2,1,1,114,26,9,79,53,23,0,0,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.8106335153182348,0.8256208871801695,-0.4810342120472342,0.35582340508699417,0.15588978693510094,1.2234854350487392,0.2322482243180275,-0.4894978938003381,-0.217387855052948,-0.2693699519149959,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.47098472639918326,0.32539976136758925,-0.8827688932418823,0.7189926952123642,0.19246816337108613,1.492295265197754,0.18339762315154076,0.20236658453941345,-0.5955904200673103,0.05141925662755966,-0.01570165827870369,-0.24036312401294707,0.54774209856987,-0.06318935677409172,-0.20771646052598952,0.4883595943450928,0.13232350274920462,-0.4240368098020554,0.310385462641716,-0.6156939923763275,-0.6902801752090454,0.3304100394248962,-0.1218141570687294,-1.2015313506126404,0.20503787100315093,0.3935635149478912,0.3945405602455139,0.5647280097007752,-0.4538155734539032,-0.15252451300621034,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,-0.04200257584452629,0.6524284482002258,0.4092360451817513,1.2517045438289642,0.002581167593598366,-0.3351882338523865,0.38617726862430574,-0.7537520378828049,0.10595926791429519,0.18803063035011292,0.10597705915570259,-0.23545131087303162,0.11961320638656617,-0.2715214163064957,-0.1278995007276535,-0.35027498602867124,0.15020664930343627,-0.11101492419838906,0.3567887842655182,0.365320885181427,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
70,0.0,31511040,0,2,1,3,0,13,9,1,1,0,2,4,0,22,10,2,2,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.792297637462616,0.7545348852872849,-0.41371164079755546,0.3569276016205549,0.10442435946315527,1.1850026547908783,0.2066027857363224,-0.5603548720479011,-0.13564745392650365,-0.2394839946180582,-0.26178942918777465,0.6299136877059937,-0.8269099950790405,0.055179856531322,0.07319315271452069,0.7101002693176269,0.2539959758520126,-0.5242895543575287,-0.8089221477508545,0.21693100929260253,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.0881627357147377,0.7679707998377753,-0.6067147347433813,0.2989885361768819,-0.40439987876291933,0.6864576707754669,0.24969811949493556,-0.520083595870127,-0.8863257030988562,0.398324582597305,0.026975535973906516,-0.1388479009270668,0.5379924833774566,-0.05076093077659607,-0.12282700836658478,0.37500634491443635,0.08389431983232498,-0.3968196243047714,0.23754624426364898,-0.5128707766532898,-0.744018143415451,0.4163520038127899,-0.09552740138024092,-1.2370782375335694,0.15863457694649696,0.41898143142461775,0.4225629210472107,0.608441150188446,-0.5048574388027192,-0.20654881596565247,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,-0.04941374948248267,0.5749301016330719,0.3410978317260742,1.0704336881637573,0.009105272218585014,-0.23406280875205993,0.3359436631202698,-0.6429227650165558,0.06456228755414486,0.15585673600435257,0.12209417670965195,-0.26551504880189897,0.09737560022622346,-0.37981022596359254,-0.11485918164253235,-0.35185556709766386,0.17820892930030824,-0.0638025150168687,0.38221322298049926,0.3849395215511322,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
302,0.0,9685368,4,2,2,7,1,58,9,1,1,116,32,69,73,91,6,0,0,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.9164141342043877,1.0622068252414465,-0.3744252090109512,0.6499174477066845,-0.1318344378960319,0.991660026833415,0.1577971251681447,-0.2217347053810954,-0.7328590269898996,0.03961324761621654,-0.28043640156586963,0.6552132268746694,-0.9179812371730804,0.08534734447797139,0.04351993828701476,0.721605251232783,0.29378118614355725,-0.5690020322799683,-0.8793007433414459,0.22117561101913452,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.24547088949475437,0.8009429816156626,-0.6025124732404947,0.41962791173136793,-0.32603242341428995,0.7408728589070961,0.09163996111601591,-0.4310920662828721,-0.7571841068565845,0.3763031382113695,-0.03668315401300788,-0.24745290279388427,0.5539471060037613,-0.07873076009564102,-0.1519663006067276,0.5042513012886047,0.11422642320394516,-0.4482077419757843,0.29782181084156034,-0.6256935656070709,-0.6984780371189118,0.39942336082458496,-0.11970413662493229,-1.284588837623596,0.15226174145936966,0.46539989709854124,0.45299604535102844,0.5957995176315307,-0.5009896636009217,-0.2136888861656189,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,-0.05843283608555794,0.7170179724693299,0.45552816390991213,1.3773154616355896,0.01070858258754015,-0.35789830386638644,0.4844457656145096,-0.7744622349739074,0.12400401085615158,0.15329855307936668,0.13111506756395103,-0.37128305733203887,0.12793558668345212,-0.4760832697153091,-0.1605132631957531,-0.5144096344709397,0.1260725762695074,-0.1028582506813109,0.4408548206090927,0.5212297290563583,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
2031,0.0,56023654,0,2,1,7,1,119,1,1,3,142,44,49,19,22,16,0,0,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.7938900291919708,0.728048101067543,-0.33011776953935623,0.3400096958503127,0.04415938025340438,1.2057825773954391,0.12623575469478965,-0.5674855075776577,0.007951423525810242,-0.15112216863781214,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.21682521132431154,0.6469619934414995,-0.6127021189393669,0.472530351036453,-0.16452732219778257,0.937388918201985,0.237109684032099,-0.28991595337745446,-0.9072235956274229,0.21148805757021083,-0.016173305455595255,-0.2521317280828953,0.6295865148305893,-0.05713370176963508,-0.21407131254673004,0.5400524884462357,0.11790048070251942,-0.5204406023025513,0.30318583399057386,-0.6876361638307571,-0.862365759909153,0.4740027057006955,-0.09670492392033339,-1.5281912252306937,0.20246227458119392,0.4841915264725685,0.4509391557425261,0.6872256010770798,-0.6096355512738227,-0.2012890249490738,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,-0.0008093368262052536,0.5270219027996064,0.3590916723012924,1.1122388601303101,0.031218636967241763,-0.27369903326034545,0.36803320944309237,-0.6520520508289337,0.06911127492785454,0.1569873496890068,0.08540123291313648,-0.2500018686056137,0.08738023228943348,-0.3428088158369064,-0.17429572492837905,-0.3567149370908737,0.15529972910881043,-0.0918894860893488,0.36635797321796415,0.3761710047721863,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
916,0.0,24552689,1,2,1,7,2,11,5,1,1,143,31,22,34,35,9,0,1,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.8420486102501551,0.9901059369246165,-0.3062740786311527,0.6004893419643244,0.08291255946581562,1.085957293709119,0.20335859867433706,-0.1827741931968679,-0.45288210610548657,0.01883350871503353,-0.25908541306853294,0.6068066582083702,-0.8085704073309898,0.07824476389214396,0.07117470557568595,0.6924082264304161,0.2404654510319233,-0.5251966416835785,-0.8123943731188774,0.19245329685509205,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.23341710231481835,0.831682889125286,-0.5913679886322755,0.408802233194598,-0.35455660961377317,0.685205042696534,0.14629368632076642,-0.4857418180132906,-0.848959024088123,0.39998973452318937,0.01941011883318424,-0.215019154548645,0.5159472703933716,-0.07098415568470955,-0.15358300358057023,0.4873254120349884,0.07841271683573722,-0.4188783824443817,0.23982735872268676,-0.5511535108089447,-0.618488198518753,0.448527404665947,-0.12254298850893974,-1.1282083988189697,0.22817184627056122,0.33439509868621825,0.25560436546802523,0.4735714554786682,-0.48973249793052676,-0.166704860329628,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,-0.033945652563124894,0.6209181249141693,0.42557421028614045,1.2649350762367249,-0.013840650022029877,-0.2996172159910202,0.39928290247917175,-0.6998024702072143,0.08436661185696721,0.19374967962503434,0.11418521888554096,-0.32087821662425997,0.09028014298528433,-0.35463577806949614,-0.14992569535970687,-0.4819310486316681,0.17627427354454994,-0.11094275265932083,0.4627078831195831,0.4047228008508682,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
1119,0.0,72702682,3,1,2,3,0,28,4,1,1,144,12,25,32,59,4,14,3,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.8403367320696513,0.8484924410780271,-0.5893954375137885,0.33686532570670047,0.02549012393380205,1.1834619720776876,0.2093517085071653,-0.6619730209310849,-0.43634191403786343,-0.2817223807175954,-0.2662211060523987,0.660423994064331,-0.9503103494644165,0.1288069263100624,0.030898258090019226,0.721733033657074,0.3159535676240921,-0.614517480134964,-0.9701294302940369,0.2800106108188629,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.1751398469787091,0.7201435636795525,-0.6604186818003654,0.3805782948932444,-0.2542693096412612,0.8375725957032826,0.13373248558491468,-0.34064422897063196,-0.7314708397856781,0.3881410722221647,-0.06181476227939129,-0.24351769164204598,0.6352172791957855,-0.03935737051069736,-0.12381641361862421,0.464313343167305,0.1573566347360611,-0.5566590785980224,0.27755208760499955,-0.6904155790805817,-0.6839388489723206,0.35461366921663284,-0.14344189018011094,-1.2157097816467286,0.2327713191509247,0.41331386268138887,0.39941599369049074,0.6093367725610733,-0.4945611298084259,-0.18726217299699782,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438,0.02948749321512878,0.537135761976242,0.3523127645254135,1.0104435443878175,0.04928347077220678,-0.2582775890827179,0.33424936830997465,-0.5680748224258423,0.08768513947725295,0.13880889266729354,0.10623689889907836,-0.26324819922447207,0.11625344567000866,-0.3520681202411652,-0.12750384360551834,-0.4147594302892685,0.21101424396038054,-0.07532027401030064,0.3812584489583969,0.44951159954071046,0.032606545835733414,-0.020061561837792397,0.0017589557683095336,-0.023969177156686783,-0.02588387206196785,0.040183570235967636,0.0007513465243391693,-0.03700656443834305,0.0231516994535923,-0.0440252423286438
